"Region","Sex","Year","Age group","Mean height","Mean height lower 95% uncertainty interval","Mean height upper 95% uncertainty interval","Mean height standard error"
"Oceania","Girls",2014,5,108.215159258108,103.576259679536,112.854463153438,2.36193315920999
"Oceania","Girls",2014,6,114.092599864506,110.01206885702,118.058950661604,2.05642569455459
"Oceania","Girls",2014,7,119.534648304767,115.946435740473,123.078539980219,1.82603886142266
"Oceania","Girls",2014,8,124.820265100426,121.547408374622,128.079747000112,1.65088509747935
"Oceania","Girls",2014,9,130.223070190245,127.236952715253,133.181196771851,1.51220307741981
"Oceania","Girls",2014,10,136.006569370531,133.197251471297,138.747081017783,1.39939729809448
"Oceania","Girls",2014,11,142.168612596654,139.622473657394,144.687112817514,1.2935195008754
"Oceania","Girls",2014,12,147.678379589304,145.328279424844,149.981839722654,1.19320334755368
"Oceania","Girls",2014,13,151.54151878302,149.372474024409,153.687649472503,1.097076061432
"Oceania","Girls",2014,14,153.947117330529,151.963117215786,155.902083867044,1.00706162755484
"Oceania","Girls",2014,15,155.392094624691,153.576938687959,157.172123651802,0.921496820517873
"Oceania","Girls",2014,16,156.115113521973,154.421062543793,157.735009506401,0.855513819994339
"Oceania","Girls",2014,17,156.477085122137,154.866814179417,158.025413836708,0.812767457626798
"Oceania","Girls",2014,18,156.798014716203,155.208316407566,158.378384051192,0.799868048299366
"Oceania","Girls",2014,19,157.355653892044,155.676820064435,159.127202993644,0.877939634474234
"Oceania","Girls",2015,5,108.323773173559,103.631267342001,112.975263689654,2.4105613138903
"Oceania","Girls",2015,6,114.202774232912,110.026865476726,118.262282922164,2.10703697820629
"Oceania","Girls",2015,7,119.645836224964,115.967741521273,123.276699221989,1.87673460311878
"Oceania","Girls",2015,8,124.932392310155,121.565647439099,128.253451132946,1.69982906678564
"Oceania","Girls",2015,9,130.338018464848,127.252315697829,133.395402118281,1.55911417119524
"Oceania","Girls",2015,10,136.122037909968,133.250585908304,138.938721323896,1.4441342598462
"Oceania","Girls",2015,11,142.286279757648,139.649542050826,144.88115233059,1.3351594018497
"Oceania","Girls",2015,12,147.798834547577,145.365081138567,150.208131971682,1.23309450987321
"Oceania","Girls",2015,13,151.664342404498,149.41043587248,153.892850207534,1.13510207546605
"Oceania","Girls",2015,14,154.069018838608,152.007111392099,156.108590972329,1.04298628074815
"Oceania","Girls",2015,15,155.488479671796,153.611549792754,157.332213567223,0.959710538386352
"Oceania","Girls",2015,16,156.2039493494,154.441938233696,157.899163068802,0.892286927993779
"Oceania","Girls",2015,17,156.559264388797,154.869304512443,158.173622634077,0.848436853423817
"Oceania","Girls",2015,18,156.871940625711,155.209279300182,158.508849353749,0.833704105038051
"Oceania","Girls",2015,19,157.424813538886,155.672953710021,159.256798284022,0.908895598224776
"Oceania","Girls",2016,5,108.428754577865,103.593335406676,113.177779929606,2.46544363488381
"Oceania","Girls",2016,6,114.309112752956,110.04569028315,118.444482257388,2.16302451669172
"Oceania","Girls",2016,7,119.753759658846,115.94382958082,123.525488062192,1.93343614926545
"Oceania","Girls",2016,8,125.041348155487,121.597301658586,128.482081546815,1.75530127087254
"Oceania","Girls",2016,9,130.447923970134,127.297887431165,133.590452056284,1.61197780685968
"Oceania","Girls",2016,10,136.237414058521,133.267758868736,139.130288179238,1.49301538259536
"Oceania","Girls",2016,11,142.404223705101,139.66078329481,145.095599262734,1.38176001078622
"Oceania","Girls",2016,12,147.918989790629,145.394064143287,150.412901389561,1.27679293555189
"Oceania","Girls",2016,13,151.787305083696,149.436990410819,154.074850632658,1.17735058704091
"Oceania","Girls",2016,14,154.194379645298,152.037564468833,156.314148965998,1.08359927270513
"Oceania","Girls",2016,15,155.598866633234,153.639668605473,157.520147020761,1.00105357150721
"Oceania","Girls",2016,16,156.306396853543,154.47243846309,158.063068025193,0.932794073722879
"Oceania","Girls",2016,17,156.653894895541,154.885682451573,158.356295295304,0.886932611534277
"Oceania","Girls",2016,18,156.959673960665,155.231581071783,158.653961073538,0.870407230726276
"Oceania","Girls",2016,19,157.504032863778,155.690861424419,159.415666785871,0.941625617773756
"Oceania","Girls",2017,5,108.530927821875,103.570947744491,113.438247210198,2.52722059242014
"Oceania","Girls",2017,6,114.412012019981,109.999545794001,118.661787938977,2.22533559941031
"Oceania","Girls",2017,7,119.858023818574,115.931710876076,123.729363188207,1.99543974945427
"Oceania","Girls",2017,8,125.147200806984,121.581406791437,128.726451616292,1.8168398346988
"Oceania","Girls",2017,9,130.554806976632,127.281643848525,133.798703306198,1.67129900054269
"Oceania","Girls",2017,10,136.351931009457,133.29098552885,139.370969418462,1.5463943435961
"Oceania","Girls",2017,11,142.521581999733,139.665740707814,145.306990201765,1.43263251291287
"Oceania","Girls",2017,12,148.038939992058,145.39380163849,150.613615438644,1.32551087141733
"Oceania","Girls",2017,13,151.909495764688,149.453349728892,154.288943520027,1.22348271893129
"Oceania","Girls",2017,14,154.319422215702,152.085501491911,156.549367055538,1.12849816669078
"Oceania","Girls",2017,15,155.715013668364,153.645834177754,157.727368091624,1.04669793452406
"Oceania","Girls",2017,16,156.421473660091,154.489355414169,158.288790922209,0.976279766393351
"Oceania","Girls",2017,17,156.760854972919,154.906763242198,158.525375141897,0.928951587937634
"Oceania","Girls",2017,18,157.058675756326,155.244874924168,158.829828680836,0.909626299391589
"Oceania","Girls",2017,19,157.596019422181,155.723725194667,159.58664454647,0.976711747061595
"Oceania","Girls",2018,5,108.632744244113,103.548884144701,113.61399486331,2.59585308889484
"Oceania","Girls",2018,6,114.512500670861,110.003615356404,118.884668485827,2.29431410674766
"Oceania","Girls",2018,7,119.959230990168,115.9242253564,123.955354607113,2.06369436739418
"Oceania","Girls",2018,8,125.249760282031,121.569336327209,128.989809388565,1.88351822319904
"Oceania","Girls",2018,9,130.658937886734,127.267734981262,134.047498959997,1.73662701242364
"Oceania","Girls",2018,10,136.466166577101,133.315438443763,139.588680747626,1.60519155218473
"Oceania","Girls",2018,11,142.636777740414,139.657789307922,145.50993721697,1.48841082860652
"Oceania","Girls",2018,12,148.156999395364,145.409389645947,150.845208006782,1.37886429242017
"Oceania","Girls",2018,13,152.030171163537,149.487742509814,154.517960834888,1.27490363668303
"Oceania","Girls",2018,14,154.442367534468,152.104328206287,156.7588086654,1.17757537735225
"Oceania","Girls",2018,15,155.832837609796,153.61988091619,157.968874226703,1.09626588040774
"Oceania","Girls",2018,16,156.54156905123,154.500351322692,158.500450652667,1.02388789022877
"Oceania","Girls",2018,17,156.879813167988,154.950317653917,158.73088963535,0.973654186007906
"Oceania","Girls",2018,18,157.169488495157,155.266785451529,159.017602455494,0.951964455967872
"Oceania","Girls",2018,19,157.698904615037,155.751616400533,159.740148339362,1.0137466298293
"Oceania","Girls",2019,5,108.733916003285,103.529695020717,113.843181290392,2.67007230090826
"Oceania","Girls",2019,6,114.613331464781,109.979255416232,119.174185349099,2.36986629238702
"Oceania","Girls",2019,7,120.058706748257,115.881121811382,124.236762814221,2.13817608978354
"Oceania","Girls",2019,8,125.349929997437,121.537130063986,129.212892580555,1.95620374073899
"Oceania","Girls",2019,9,130.760431828905,127.248741512035,134.292708467035,1.80681964910297
"Oceania","Girls",2019,10,136.578548124652,133.309543452395,139.845767651081,1.66964242160189
"Oceania","Girls",2019,11,142.750176407271,139.665434171537,145.769241757876,1.55006054005018
"Oceania","Girls",2019,12,148.271367610939,145.384785548385,151.074457762446,1.43751596411219
"Oceania","Girls",2019,13,152.147410472359,149.48322370765,154.745059645257,1.3312871625569
"Oceania","Girls",2019,14,154.562227498153,152.067177348201,156.987859079759,1.23216878801252
"Oceania","Girls",2019,15,155.950707162479,153.636847429433,158.2116001965,1.14950858225213
"Oceania","Girls",2019,16,156.662230290169,154.493095591423,158.743831482606,1.07539256359533
"Oceania","Girls",2019,17,157.002773451966,154.973566425027,158.977903983915,1.02221677365651
"Oceania","Girls",2019,18,157.291380180822,155.308530498701,159.213429090928,0.996741875271016
"Oceania","Girls",2019,19,157.81279435159,155.789502532302,159.910880536253,1.05335024405477
"South Asia","Girls",1985,5,101.123726099839,100.430943040313,101.801042522382,0.346303813116601
"South Asia","Girls",1985,6,107.133451881622,106.537946656563,107.731561131293,0.299884238669185
"South Asia","Girls",1985,7,112.552500363275,112.00637973191,113.085182125948,0.275140241663343
"South Asia","Girls",1985,8,117.703096419655,117.199082731487,118.216766418787,0.261642891339132
"South Asia","Girls",1985,9,122.909340973902,122.415682617222,123.399423805648,0.252432072316341
"South Asia","Girls",1985,10,128.446389241136,127.958811918353,128.94416565504,0.248799827258183
"South Asia","Girls",1985,11,134.442680558199,133.949772592019,134.943853373294,0.249047677280205
"South Asia","Girls",1985,12,139.89215116293,139.393530829202,140.398225809463,0.25204444444625
"South Asia","Girls",1985,13,143.862340725991,143.369081430036,144.365747456138,0.25394351409014
"South Asia","Girls",1985,14,146.594829971691,146.105793016439,147.105711509508,0.256633096470941
"South Asia","Girls",1985,15,148.537854466164,148.041925119449,149.040079061291,0.257227397907059
"South Asia","Girls",1985,16,149.916916893689,149.409565145869,150.427609332088,0.26113428985279
"South Asia","Girls",1985,17,150.827303558765,150.308967954901,151.353113100408,0.269274740767522
"South Asia","Girls",1985,18,151.352178224516,150.823832349979,151.885648963138,0.273498541654699
"South Asia","Girls",1985,19,151.564337814982,151.012053162678,152.132405339891,0.285470017508813
"South Asia","Girls",1986,5,101.117836404755,100.432625452048,101.788710371741,0.345134677391519
"South Asia","Girls",1986,6,107.12599919975,106.531238347741,107.722347872049,0.297509118358193
"South Asia","Girls",1986,7,112.540175414629,112.003393806911,113.062162858398,0.272215821877715
"South Asia","Girls",1986,8,117.700527623628,117.19840308974,118.200073343226,0.258598369992686
"South Asia","Girls",1986,9,122.925939902914,122.444718332853,123.403448429305,0.248469267672964
"South Asia","Girls",1986,10,128.487685819913,128.00683780908,128.97261045528,0.243618258891554
"South Asia","Girls",1986,11,134.516827578165,134.035371806464,135.004779053577,0.243514113151044
"South Asia","Girls",1986,12,139.99545595685,139.511776674933,140.492838802889,0.246160220314065
"South Asia","Girls",1986,13,143.989018281367,143.500299404774,144.486221377843,0.247335046093438
"South Asia","Girls",1986,14,146.734990293543,146.253495317837,147.234966097246,0.249471291749996
"South Asia","Girls",1986,15,148.669690242097,148.189149290271,149.16247875939,0.248975113481556
"South Asia","Girls",1986,16,150.035054363469,149.543305735272,150.525728877837,0.251848843845849
"South Asia","Girls",1986,17,150.934000731475,150.430423479522,151.440177164832,0.256808879119595
"South Asia","Girls",1986,18,151.445662508317,150.952798295659,151.952606476101,0.256295648210545
"South Asia","Girls",1986,19,151.651804459163,151.140378660648,152.166174862855,0.261529345876185
"South Asia","Girls",1987,5,101.11411760806,100.428733445298,101.789222383843,0.344040079448026
"South Asia","Girls",1987,6,107.12042120319,106.536510062657,107.706102803563,0.295785689008891
"South Asia","Girls",1987,7,112.533231768419,112.014161304565,113.058571537398,0.269416505536272
"South Asia","Girls",1987,8,117.688837454799,117.189859992752,118.185407097512,0.255365585906255
"South Asia","Girls",1987,9,122.92403052787,122.445088429322,123.394795951489,0.245007241626607
"South Asia","Girls",1987,10,128.50321861146,128.033274305319,128.976484995171,0.239376397789525
"South Asia","Girls",1987,11,134.55811766519,134.087525068656,135.040401937074,0.238314472935627
"South Asia","Girls",1987,12,140.069266992372,139.596933236484,140.553961378043,0.240797522953223
"South Asia","Girls",1987,13,144.091561446779,143.618628007123,144.574251906684,0.241542608906627
"South Asia","Girls",1987,14,146.860419520713,146.387734468619,147.351776335792,0.242789393095439
"South Asia","Girls",1987,15,148.808051105964,148.340199224726,149.297042462722,0.241589920169498
"South Asia","Girls",1987,16,150.165632731552,149.692388282202,150.639706298675,0.243363607521834
"South Asia","Girls",1987,17,151.051028985394,150.571159315602,151.532225083055,0.247286058671589
"South Asia","Girls",1987,18,151.551673265571,151.0890772501,152.026487953392,0.24311477805208
"South Asia","Girls",1987,19,151.745332201451,151.270892575186,152.230506715371,0.243160755279543
"South Asia","Girls",1988,5,101.118388611808,100.434291003812,101.786538004187,0.342653110980234
"South Asia","Girls",1988,6,107.116788958018,106.535373022757,107.694631836183,0.293872195797025
"South Asia","Girls",1988,7,112.527971461014,112.008836772803,113.050435031,0.267156500681144
"South Asia","Girls",1988,8,117.682368729277,117.192433011954,118.173853893769,0.252195655436237
"South Asia","Girls",1988,9,122.912893592872,122.441696271156,123.379468166136,0.241403369627311
"South Asia","Girls",1988,10,128.499924789485,128.038970013943,128.956900433291,0.235578504016233
"South Asia","Girls",1988,11,134.573706925907,134.111989818084,135.038243585811,0.233841802255587
"South Asia","Girls",1988,12,140.110326236633,139.644057271234,140.584994307135,0.235611388939876
"South Asia","Girls",1988,13,144.164750056921,143.700304635997,144.639036728141,0.236227012455851
"South Asia","Girls",1988,14,146.961858801703,146.500125685541,147.438922868674,0.236909959030741
"South Asia","Girls",1988,15,148.931848938815,148.472014259735,149.407721136978,0.234636998024961
"South Asia","Girls",1988,16,150.302471944256,149.842651334225,150.764714043571,0.235635978195276
"South Asia","Girls",1988,17,151.180350475802,150.718834115042,151.644407941451,0.23858237609448
"South Asia","Girls",1988,18,151.668033816243,151.217305729763,152.121625761005,0.232998760411718
"South Asia","Girls",1988,19,151.851605108512,151.402407861295,152.300011554696,0.229175274362799
"South Asia","Girls",1989,5,101.134954337253,100.458897500131,101.798460120876,0.340653345058471
"South Asia","Girls",1989,6,107.120825873914,106.541932944057,107.687756595034,0.291752028764865
"South Asia","Girls",1989,7,112.524376435061,112.008257712898,113.042695827611,0.264621339890364
"South Asia","Girls",1989,8,117.677347382408,117.196938805336,118.157772371364,0.249478570538597
"South Asia","Girls",1989,9,122.906784523436,122.444243626911,123.36970311783,0.237805125577198
"South Asia","Girls",1989,10,128.487393205142,128.027643316269,128.94161820155,0.231738114019984
"South Asia","Girls",1989,11,134.570640594283,134.123834040487,135.020045126089,0.22970259951954
"South Asia","Girls",1989,12,140.125902745179,139.673275002862,140.585423279901,0.231003702351696
"South Asia","Girls",1989,13,144.205434951068,143.754667697887,144.665555078132,0.230938069768639
"South Asia","Girls",1989,14,147.034202461632,146.578084616594,147.502175787154,0.231534176833225
"South Asia","Girls",1989,15,149.031362265057,148.583772299713,149.493862244148,0.228518220983995
"South Asia","Girls",1989,16,150.424536342386,149.97959848866,150.878449498317,0.228328121727458
"South Asia","Girls",1989,17,151.315847777848,150.869580415108,151.762755152091,0.230635543820557
"South Asia","Girls",1989,18,151.796780811102,151.367792809858,152.234122768782,0.223876773152535
"South Asia","Girls",1989,19,151.968524113723,151.538539384639,152.393561418535,0.218605224383791
"South Asia","Girls",1990,5,101.174094910915,100.508766594736,101.835671119196,0.338085142094714
"South Asia","Girls",1990,6,107.136824512555,106.561690538087,107.70645934372,0.28912084749014
"South Asia","Girls",1990,7,112.528194050594,112.017006985048,113.037563332898,0.261860538994307
"South Asia","Girls",1990,8,117.673794434652,117.200586126436,118.148898511818,0.246523877836348
"South Asia","Girls",1990,9,122.901972619868,122.44433705249,123.366016672807,0.2347227351678
"South Asia","Girls",1990,10,128.480306105499,128.036547407845,128.930198200503,0.227943371920228
"South Asia","Girls",1990,11,134.558539843115,134.115863047065,135.004931878012,0.225520836122859
"South Asia","Girls",1990,12,140.123061001383,139.687443496002,140.565587474023,0.226656974574942
"South Asia","Girls",1990,13,144.220883178308,143.779223301226,144.674790371492,0.226138955440919
"South Asia","Girls",1990,14,147.074275951469,146.629023135712,147.530097398367,0.226091997379111
"South Asia","Girls",1990,15,149.101076011201,148.665680971945,149.537494466396,0.222921064602155
"South Asia","Girls",1990,16,150.522312240123,150.094206557059,150.960776403054,0.221958539631898
"South Asia","Girls",1990,17,151.436655738979,151.001859990962,151.868604976509,0.223133666840328
"South Asia","Girls",1990,18,151.931876675446,151.520608478399,152.352840290137,0.215642684442288
"South Asia","Girls",1990,19,152.098130192729,151.686238686732,152.506997684378,0.209449048077955
"South Asia","Girls",1991,5,101.239367973921,100.578907002875,101.896481988177,0.334934579477151
"South Asia","Girls",1991,6,107.175111438851,106.608199513078,107.743503397765,0.285963904619351
"South Asia","Girls",1991,7,112.543789825869,112.040118766535,113.049091344406,0.258718062123988
"South Asia","Girls",1991,8,117.677553186931,117.20376968193,118.147178803808,0.243284249880417
"South Asia","Girls",1991,9,122.898598684086,122.450298424923,123.350084462435,0.231441467546347
"South Asia","Girls",1991,10,128.47514312627,128.037364216166,128.912690899442,0.224819282009176
"South Asia","Girls",1991,11,134.551981340966,134.11787093503,134.987448947062,0.221480337773598
"South Asia","Girls",1991,12,140.111306890947,139.671448732909,140.541596461752,0.222234209591395
"South Asia","Girls",1991,13,144.218032333422,143.788093093973,144.656502828348,0.221626535327426
"South Asia","Girls",1991,14,147.08920470364,146.657852023452,147.536220685484,0.221109696103302
"South Asia","Girls",1991,15,149.137599042384,148.710001926173,149.561379804041,0.217284048322719
"South Asia","Girls",1991,16,150.590411298557,150.170895018604,151.012906243282,0.216199397704446
"South Asia","Girls",1991,17,151.533349458564,151.11589230843,151.951804437262,0.216705331653388
"South Asia","Girls",1991,18,152.052523287097,151.653438266571,152.456171293835,0.207970088844851
"South Asia","Girls",1991,19,152.23439323741,151.843270646496,152.626216993932,0.201445565307984
"South Asia","Girls",1992,5,101.328660892929,100.669220159822,101.980532902126,0.331238882955023
"South Asia","Girls",1992,6,107.239300563759,106.678489220073,107.800538104434,0.282290634452941
"South Asia","Girls",1992,7,112.581538230034,112.086611633287,113.081675819943,0.25519221930301
"South Asia","Girls",1992,8,117.693046960382,117.223221904293,118.15721232366,0.239780760759277
"South Asia","Girls",1992,9,122.902550638997,122.459193945719,123.350294629491,0.227899491402101
"South Asia","Girls",1992,10,128.472133161086,128.045233742129,128.903147772423,0.221613483840609
"South Asia","Girls",1992,11,134.547415609319,134.120724768276,134.981637357014,0.218150988982331
"South Asia","Girls",1992,12,140.105147223664,139.677586169392,140.537494531977,0.218105554899091
"South Asia","Girls",1992,13,144.206316783829,143.777849996453,144.63507862211,0.216998835597679
"South Asia","Girls",1992,14,147.085863914887,146.666217275292,147.520370526739,0.216480975504054
"South Asia","Girls",1992,15,149.148252845269,148.736795515817,149.570676595488,0.212115577118276
"South Asia","Girls",1992,16,150.625633090792,150.220114127341,151.041803207004,0.210538660716577
"South Asia","Girls",1992,17,151.600648378945,151.198342647292,152.015750031392,0.210995384523015
"South Asia","Girls",1992,18,152.149311240769,151.7589752209,152.546824787444,0.201556941489238
"South Asia","Girls",1992,19,152.35645959367,151.973217143236,152.733094720048,0.194255979277494
"South Asia","Girls",1993,5,101.439882325354,100.780619148207,102.080762657316,0.327721011740112
"South Asia","Girls",1993,6,107.327353143139,106.772882373004,107.882634914085,0.278147395687067
"South Asia","Girls",1993,7,112.645080999495,112.152686673173,113.135560369645,0.251372036327231
"South Asia","Girls",1993,8,117.730614257485,117.269443004897,118.191763218184,0.236076828007893
"South Asia","Girls",1993,9,122.918182086638,122.483315979447,123.355810968693,0.224139080617797
"South Asia","Girls",1993,10,128.477252305324,128.059408965287,128.905665679629,0.218223717575212
"South Asia","Girls",1993,11,134.545090582719,134.127166979337,134.97357846818,0.214865214642022
"South Asia","Girls",1993,12,140.101051610143,139.675417284354,140.530312470695,0.214659841299797
"South Asia","Girls",1993,13,144.20024494121,143.778330560582,144.62455398671,0.212818990569612
"South Asia","Girls",1993,14,147.07371898715,146.663619209584,147.496799267841,0.211686438528431
"South Asia","Girls",1993,15,149.140368865361,148.741477692355,149.554230344779,0.207316634639288
"South Asia","Girls",1993,16,150.63537847406,150.239676869855,151.040762428018,0.205396711401458
"South Asia","Girls",1993,17,151.635363589065,151.239207549401,152.040478526559,0.205560105540891
"South Asia","Girls",1993,18,152.216903958989,151.838417234498,152.600873452287,0.196013814410915
"South Asia","Girls",1993,19,152.45477746858,152.085845226481,152.826523311462,0.188500469390464
"South Asia","Girls",1994,5,101.571567848113,100.923839618049,102.203965624962,0.325031972566984
"South Asia","Girls",1994,6,107.437366738391,106.888981326809,107.974240002444,0.274335670340919
"South Asia","Girls",1994,7,112.73251094048,112.253016576537,113.223370192017,0.247158453983046
"South Asia","Girls",1994,8,117.793956101608,117.342765155442,118.251065301292,0.23229978987962
"South Asia","Girls",1994,9,122.955814980325,122.530675844373,123.385086732027,0.220346403991082
"South Asia","Girls",1994,10,128.494956506677,128.085364273637,128.910553042714,0.21454923396144
"South Asia","Girls",1994,11,134.550880396398,134.140217658234,134.973151318173,0.211448440062859
"South Asia","Girls",1994,12,140.099168465372,139.68667262561,140.521025314232,0.211387956251149
"South Asia","Girls",1994,13,144.196196912997,143.786003995401,144.620069258042,0.209291974278796
"South Asia","Girls",1994,14,147.067181620862,146.66667794562,147.478602944523,0.207472319220023
"South Asia","Girls",1994,15,149.123953915719,148.737314929547,149.52248932302,0.202279124691047
"South Asia","Girls",1994,16,150.62692080809,150.246389353506,151.022120112667,0.200618254356488
"South Asia","Girls",1994,17,151.644791012943,151.257840815548,152.040101966874,0.200762719970498
"South Asia","Girls",1994,18,152.251976178267,151.882427351858,152.626787233135,0.19093361473379
"South Asia","Girls",1994,19,152.523849705938,152.161950312606,152.889333912899,0.183788061606978
"South Asia","Girls",1995,5,101.726105264438,101.078998492919,102.344219727703,0.322705116188288
"South Asia","Girls",1995,6,107.567972838559,107.030905412831,108.097717767023,0.27149164599536
"South Asia","Girls",1995,7,112.841997734897,112.368023619048,113.318840985667,0.243439912879145
"South Asia","Girls",1995,8,117.8812026437,117.444459473077,118.322052412025,0.22819242996752
"South Asia","Girls",1995,9,123.019153763884,122.598015862094,123.434952600906,0.216569368357593
"South Asia","Girls",1995,10,128.53556704045,128.128996429908,128.939869258648,0.210853225441801
"South Asia","Girls",1995,11,134.569112665689,134.168975320021,134.981095822522,0.207785525112696
"South Asia","Girls",1995,12,140.105256384463,139.703991769693,140.522135059846,0.208035917437309
"South Asia","Girls",1995,13,144.194232872265,143.793391258815,144.601941853975,0.206014171486404
"South Asia","Girls",1995,14,147.062562614274,146.670981217633,147.467385401967,0.203891286106169
"South Asia","Girls",1995,15,149.113900592073,148.735088310938,149.50455175322,0.197960896413504
"South Asia","Girls",1995,16,150.60997959067,150.236938152762,150.992228477938,0.195586789858767
"South Asia","Girls",1995,17,151.635985740772,151.25348924209,152.023583328135,0.196358454594104
"South Asia","Girls",1995,18,152.261677229762,151.901935441505,152.628779822078,0.186725429113909
"South Asia","Girls",1995,19,152.560284147698,152.212167461446,152.913920964559,0.179737050636707
"South Asia","Girls",1996,5,101.907464788808,101.27247473493,102.526260111748,0.319734711131306
"South Asia","Girls",1996,6,107.721550035476,107.191413580182,108.240260358512,0.269174728487276
"South Asia","Girls",1996,7,112.972081282763,112.500427239295,113.435034882131,0.24068811705731
"South Asia","Girls",1996,8,117.990440845745,117.553228891873,118.416740817123,0.224709551175933
"South Asia","Girls",1996,9,123.106244612219,122.69149350498,123.519141477222,0.212536917298334
"South Asia","Girls",1996,10,128.602646695991,128.198068360391,129.001895546036,0.20709931302618
"South Asia","Girls",1996,11,134.610084197318,134.219702839711,135.012953874612,0.204107636831894
"South Asia","Girls",1996,12,140.123653606499,139.727473513762,140.531987772286,0.204489107245187
"South Asia","Girls",1996,13,144.200145942196,143.803142188708,144.603436766299,0.202685074947721
"South Asia","Girls",1996,14,147.059991446716,146.673640915205,147.453521905948,0.200625462588226
"South Asia","Girls",1996,15,149.106741282207,148.726923613928,149.486368431408,0.194293653378368
"South Asia","Girls",1996,16,150.599138487457,150.230351044447,150.974545173776,0.191367614394152
"South Asia","Girls",1996,17,151.618413859866,151.243889723249,151.998053346121,0.191753470464491
"South Asia","Girls",1996,18,152.252873987308,151.897851461535,152.613474627219,0.182958448476142
"South Asia","Girls",1996,19,152.571105623876,152.230207358839,152.921904155949,0.17687606277273
"South Asia","Girls",1997,5,102.105103349752,101.477431800008,102.719595550173,0.317453209539247
"South Asia","Girls",1997,6,107.902047938903,107.384365900085,108.422099546352,0.266152095812587
"South Asia","Girls",1997,7,113.125150203015,112.657618658839,113.584754503946,0.238498652645547
"South Asia","Girls",1997,8,118.120208768707,117.684490766677,118.54045938458,0.222144667917341
"South Asia","Girls",1997,9,123.215235225219,122.802888861674,123.623962139802,0.209158290643848
"South Asia","Girls",1997,10,128.694030678057,128.294270397773,129.091866549907,0.203107404902841
"South Asia","Girls",1997,11,134.677300084631,134.294659930606,135.067962386433,0.200437198113945
"South Asia","Girls",1997,12,140.164576416813,139.776597005236,140.564592503885,0.200917288069416
"South Asia","Girls",1997,13,144.218200026633,143.828716148199,144.611624960778,0.199167864674933
"South Asia","Girls",1997,14,147.065172191432,146.680558811711,147.451733471277,0.197335436727955
"South Asia","Girls",1997,15,149.102503235372,148.73033019573,149.475424532628,0.19115306522448
"South Asia","Girls",1997,16,150.590744354862,150.227771650675,150.95847136751,0.187811690811653
"South Asia","Girls",1997,17,151.606577636053,151.241266277471,151.980768263639,0.188057452244443
"South Asia","Girls",1997,18,152.235076788811,151.883746295163,152.584522548992,0.179137802207049
"South Asia","Girls",1997,19,152.56333446234,152.222062091334,152.904131780856,0.174513540576152
"South Asia","Girls",1998,5,102.302167903002,101.68275025638,102.913707055234,0.316336230178928
"South Asia","Girls",1998,6,108.098943692928,107.580476203278,108.608990326259,0.263811830783818
"South Asia","Girls",1998,7,113.305193937455,112.847600218422,113.75856621109,0.235525165649975
"South Asia","Girls",1998,8,118.273003674289,117.836942360873,118.692784133659,0.220137257506662
"South Asia","Girls",1998,9,123.34479278791,122.942089610535,123.745251632202,0.206684365675474
"South Asia","Girls",1998,10,128.807528066554,128.420143693836,129.197918599164,0.19974275590673
"South Asia","Girls",1998,11,134.768553729337,134.394481747966,135.155781790453,0.196681333323423
"South Asia","Girls",1998,12,140.231450657587,139.850496579421,140.619639483503,0.197423908309135
"South Asia","Girls",1998,13,144.258481747728,143.873716723112,144.640233661862,0.195653423481392
"South Asia","Girls",1998,14,147.082216539301,146.701472548585,147.461355167059,0.193821398815299
"South Asia","Girls",1998,15,149.106756965281,148.735976252359,149.473867474927,0.188049614122794
"South Asia","Girls",1998,16,150.584892487955,150.227910673649,150.945436175312,0.184968356471033
"South Asia","Girls",1998,17,151.596988729223,151.235956854745,151.960975547817,0.185088894671823
"South Asia","Girls",1998,18,152.222993371969,151.884369930384,152.569270159091,0.176425884078837
"South Asia","Girls",1998,19,152.546742425237,152.209273399927,152.885670573606,0.172398547416853
"South Asia","Girls",1999,5,102.484806937783,101.871838114695,103.100237583283,0.315524967520535
"South Asia","Girls",1999,6,108.295240013884,107.781142360473,108.803462603483,0.262413333849497
"South Asia","Girls",1999,7,113.501588181724,113.051558435563,113.952904009973,0.233178325051879
"South Asia","Girls",1999,8,118.452744208791,118.029914103524,118.873033991056,0.217326177517655
"South Asia","Girls",1999,9,123.497410570335,123.094915905019,123.887174274417,0.204776531570975
"South Asia","Girls",1999,10,128.941493619602,128.553612520924,129.329106239224,0.197307023726306
"South Asia","Girls",1999,11,134.881708654163,134.506891427859,135.264028038928,0.193650131545086
"South Asia","Girls",1999,12,140.322119527385,139.945255250529,140.70273018238,0.193974516617566
"South Asia","Girls",1999,13,144.324442374349,143.951880840302,144.699018185233,0.192246180101992
"South Asia","Girls",1999,14,147.121195421364,146.74724604243,147.491805519433,0.190388404029801
"South Asia","Girls",1999,15,149.123525370377,148.761774488115,149.477404483808,0.184577647281807
"South Asia","Girls",1999,16,150.587266537714,150.231711173174,150.939819677182,0.182152334574351
"South Asia","Girls",1999,17,151.589889534682,151.235711014327,151.949827593744,0.182935437537473
"South Asia","Girls",1999,18,152.213303166276,151.879122172292,152.55313275113,0.174600685344393
"South Asia","Girls",1999,19,152.536178161781,152.201182714616,152.871681985087,0.171679565264096
"South Asia","Girls",2000,5,102.649356077477,102.03756723515,103.260686738757,0.31417490865142
